id,text
3241,"Bán Nhà 5 tầng mặt phố Lê Duẩn - Phố Chuyên Kính mắt - 15 tỉ
Mua bán nhà đất, bất động sản tại Đường Lê Duẩn, Quận Hoàn Kiếm, Hà Nội
Nhà mặt phố Lê Duẩn Diện tích 62m x 5 tầng.
Nhà khung BT kiên cố, phố kinh doanh kính, vị trí đẹp nhất phố,có vỉa hè. Nhà bên số lẻ, nói không với quy hoạch.
Sổ đỏ chính chủ.
Giá bán : 15 tỉ. chỉ ra lộc.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội"
3242,"!!! UY TÍN TẠO NÊN THƯƠNG HIỆU !!!
Bán nhà phố Thái Hà - Quá đẹp, Gara, thang máy - Giá trên 22 tỉ.
Vị trí trung tâm Đống đa, mặt ngõ ô tô tránh, gara , thang máy chỉ dọn về ở.
Nhà xây 5 tầng, mặt tiền rộng, diện tích trên 100m, Sổ đỏ chính chủ
Giá bán : 22.5 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3243,"Bán Nhà mặt ngõ phố Thái Hà - Kinh doanh, Ô tô - Chỉ 9.5 tỉ
Nhà mặt ngõ đang kinh doanh đông khách. Diện tích 61m x 3 tầng. Nhà cũ xác định lấy đất và vị trí. Ngõ rộng, ô tô tránh xe ba gác, mặt tiền 5m
Sổ đỏ chính chủ
Giá bán : 9.5 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3244,"Bán nhà mặt phố khu Nguyễn Du -  21 tỉ
Vị trí trung tâm Hà nội, nhà đẹp lại hiếm, vị trí đắc địa kinh doanh rất tốt.
Gần các phố trung tâm: Trần Hưng Đạo, Yết Kiêu, Nguyễn Thượng Hiền, Trần Nhân Tông, Nguyễn Gia Thiều, Trần Quốc Toản, Trần BÌnh Trọng.
Nhà 40m x 5 tầng, xây khung BT chắc chắn, hợp với người yêu thích phố cũ, phố cổ.
Sổ đỏ chính chủ, chờ giao dịch.
Giá bán : 21 tỉ, có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3245,"Hiếm - Bán nhà mặt phố Hoàn Kiếm - Vài phút ra Hồ Thuyền Quang - Giá 25 tỉ
Chủ nhà gửi bán nhà mặt phố Trần Quốc Toản/Nguyễn Gia Thiều. Diện tích: 90m x 4 tầng. nhà cũ xác định mua lấy đất.
Nằm trên  phố VIP bậc nhất Hà nôi, văn minh dân trí cao, ô tô đỗ cửa.
Sổ đỏ chính chủ, vuông vắn.
Giá bán : 25 tỉ  có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố cổ Hà nội
Cảm ơn đã quan tâm!"
3246,"Bán nhà Lạc Long Quân/Võ Chí Công - Mặt phố kinh doanh, thu nhập khủng - Giá 33.5 tỉ
Bán Nhà mặt đường Lạc Long Quân/Võ Chí Công, Diện tích 89m x 5T. nhà khung BT chắc chắn, đang kinh doanh hiệu quả rất cao. Thuộc loại Hàng Hiếm trong cùng mức giá.
Sổ đỏ chính chủ, vuông vắn.
Giá bán : 33.5 tỉ  có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3247,"Nhà Hiếm - Nhà Thụy khuê/Trích Sài mặt tiền 10m - 14.8 tỉ.
Nhà 2 tầng đã cũ, chủ yếu để lấy đất. Diện tích 166m,mặt tiền 10m. Mặt ngõ Ô tô , Phù hợp đầu tư, chia lô, xây căn hộ.
Vị trí đẹp rất gần mặt phố, giá hợp lý.
Sổ đỏ chính chủ, chờ khách thiện chí.
Giá bán: 14.8 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3248,"Bán nhà mặt phố Thái Hà mặt tiền rộng ,đẹp - 47.5 tỉ
Diện tích 77m x 4 tầng. Nhà đã cũ ,xác định mua vị trí.
Phố VIP, vừa tiền, kinh doanh đa ngành nghề.
Sổ đỏ chính chủ chờ giao dịch.
Giá bán : 47.5 tỉ, có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3249,"Cần bán nhà ở Tựu Liệt, gần Bệnh viện Thăng Long, Thanh Trì.
- Diện tích 34m2x 4 tầng. Thiết kế mỗi tầng 2 phòng ngủ, nhà thoáng trước sau, phòng nào cũng có cửa sổ.
- Nội thất trong nhà đầy đủ, chủ chuyển sang chung cư lên tặng lại khách toàn bộ.
- Vị trí mặt ngõ rộng, cách ô tô tránh 10m, tương lai làm đường Tựu Liệt, giá trị tăng cao.
- Xung quanh đầy đủ tiện ích.
- Sổ đỏ chính chủ, vuông vắn.
- Giá chào: 2.75 tỷ"
3250,"Căn hộ dịch vụ ngay Công viên nước Hồ Tây - 11.8 tỉ.
Chuyển đổi mục đích sử dụng cần bán Tòa nhà căn hộ dịch vụ tại phố Trịnh Công Sơn.Tòa Nhà gồm 12 căn hộ , khép kín, đầy đủ công năng. Diện tích 70m x 7 tầng, thang máy . Vị trí ngay khu phố đi bộ trịnh công sơn nhiều người nước ngoài sinh sống.
Sổ đỏ chính chủ, vuông vắn.
Giá bán: 11.8 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3251,"Nhà hiếm phố Nguyễn Du -  13.8 tỉ
Khu vực Nguyễn Du hiếm nhà bán, trung tâm Hai Bà Trưng, Hoàn Kiếm
Nhà khung BT chắc chắn, 60m x 5 tầng, ngõ rộng, dân trí cao. hợp với người yêu thích phố cũ, phố cổ.
Sổ đỏ chính chủ, vuông vắn chờ giao dịch.
Giá bán : 13.8 tỉ, có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3252,"Ngon Bổ Rẻ - Nhà Thái Hà 70m, ô tô đỗ cửa - 9.2 tỉ
Nhà có Diện tích 70m x 5 tầng. Xây khung BT chắc chắn, ô tô đỗ cửa, vị trí đẹp có thể kinh doanh, sổ đỏ 60m thực tế xây 70m
Giá bán : 9.2 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3253,"Bán nhà phố Thái Hà - Quá đẹp, Gara, thang máy - Giá trên 22 tỉ.
Vị trí trung tâm Đống đa, mặt ngõ ô tô tránh, gara , thang máy chỉ dọn về ở.
Nhà xây 5 tầng, mặt tiền rộng, diện tích trên 100m, Sổ đỏ chính chủ
Giá bán : 22.5 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3254,"Bán Nhà đẹp Hoàng Hoa Thám - Cao tầng, thang máy, Gara - 18 tỉ
Vị trí đẹp, trước nhà ô tô tránh, Gần các phố trung tâm: Đội Cấn, Ngọc Hà, Kim Mã, Văn Cao, Giang Văn Minh, Trần Phú, Kim Mã.
DT 60m x 7 tầng, thiết kế hiện đại, nội thất hoàn hảo, thang máy,gara ô tô .chỉ việc dọn về ở luôn.
Sổ đỏ chính chủ, giao dịch ngay.
Giá bán : 18 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3255,"Hàng Hiếm - Nhà mặt Hồ Tây nhỏ tiền - 32.5 tỉ
Nhà mặt Hồ Tây - Mặt phố Yên Hoa. Diện tích 70m x 4T.
Nhà cũ, xác định mua vị trí,khu yên tĩnh thoáng mát, nhiều người mơ ước mà Giá lại rẻ.
Sổ đỏ chính chủ.
Giá bán : 32.5 tỉ  có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3256,"Bán đất đẹp chia lô xây nhà - Gia Thượng Long Biên -  18.8 tỉ
Vị trí ngay gần Khai Sơn Hill, quang cảnh, hạ tầng đẹp tuyệt
DT mảnh đất 300m, khá vuông vắn, mặt tiền rộng, ô tô con vào tận nơi, phù hợp chia lô xây nhà.
Sổ đỏ chính chủ, chờ giao dịch.
Giá bán : 18.8 tỉ, có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3257,"Bán nhà Lý Thường Kiệt - Ô tô đỗ cửa - 12.8 tỉ
Vị trí trung tâm quận Hoàn Kiếm, văn minh, dân trí.
Ngõ rộng thoáng mát, ô tô đỗ cửa. Nhà có DT 55m, xây trên thửa đất vuông vắn.
Pháp lý : Sổ đỏ chính chủ.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố cổ Hà nội
Cảm ơn đã quan tâm!"
3258,"Bán Nhà Lạc Long Quân - Đẹp long lanh, Gara - Giá hợp lý 24.5 tỉ.
Thông số quá đẹp:  DT 150m x 5 tầng, mặt tiền gần 9m. Trước nhà ô tô tránh
Có gara, nội thất hiện đại. chỉ việc dọn về ở luôn.
Vị trí thuộc Tây Hồ Tây, khu vực đang phát triển từng ngày.
Sổ đỏ chính chủ, vuông vắn chỉ chờ giao dịch.
Giá bán: 24.5 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3259,"Nhà Thái Hà thông số đẹp, ngõ ô tô - Giá quá rẻ chỉ 11 tỉ.
Chủ nhà gửi bán nhà phố Thái Hà Diện tích 100m x 3 tầng, mặt tiền rộng 6m.
Nhà cũ nhưng chắc chắn, ngõ trước nhà 3,5m , mặt tiền 6m. Xây chung cư mini hoặc căn hộ dịch vụ thì quá đẹp.
Vị trí trung tâm đống đa, xung quanh nhiều tiện ích, đi đâu cũng tiện
Sổ đỏ chính chủ
Giá bán : 11 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3260,"Hiếm - Bán Nhà mặt phố kinh doanh khu Hoàng Cầu 19 tỉ
Diện tích 100m x 4 tầng.
Vị trí mặt phố khu Hoàng cầu, kinh doanh buôn bán sầm uất quanh năm, diện tích rộng, giá rất hợp lý, vừa tiền.
Sổ đỏ chính chủ
Giá bán : 19 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3261,"Nhà phố Đặng Văn Ngữ Quá rẻ và hiếm - 97m, Gara ô tô - 10.2 tỉ
Bán nhà phố Đặng Văn Ngữ Diện tích 97m x 4 tầng,mặt tiền gần 5m ô tô vào tận nhà.
Khu dân cư văn hóa, yên tĩnh thoáng mát, diện tích rộng giá hợp lý
Sổ đỏ chính chủ, nhà vuông vắn.
Giá bán : 10.2 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội.
Cảm ơn đã quan tâm!"
3262,"Bán nhà 5 tầng Yên Phụ, Nghi Tàm Giá quá rẻ chỉ 8.5 tỉ.
Vị trí nhà ngay phố Yên Phụ/Nghi Tàm, gần Hồ Tây , 5m ra ô tô tránh nhau.
Nhà đẹp, DT 75m x 5 tầng, nội thất miễn chê. Nhà gia chủ đang ở, chỉ việc tiếp quản ở luôn không phải sửa chữa chút nào.
Sổ đỏ chính chủ, cực kỳ vuông vắn.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội"
3263,"Bán tòa nhà Căn hộ dịch vụ phố Nhật Chiêu/Vũ Tuấn Chiêu - 20 tỉ.
Bán cắt lỗ Tòa nhà căn hộ dịch vụ tại phố Nhật Chiêu/Vũ Tuấn Chiêu. Nhà gồm 16 căn hộ khép kín, đủ công năng còn rất mới. Diện tích 150m x 7 tầng, thang máy chạy vù vù. Vài bước chân ra đến Hồ Tây và trung tâm đi bộ  Trịnh Công Sơn.
Sổ đỏ chính chủ, vuông vắn.
Giá bán: 20 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3264,"-Bán gấp nhà Dương Quảng Hàm 40m2 x 3tầng 4.3 tỷ
-SIÊU PHẨM QUẬN CẦU GIẤY - KINH DOANH - ÔTÔ NGÕ THÔNG.
-Vị trí đẹp Ngõ oto, khu vực an ninh, dân trí cao
- Ngõ trước nhà thông, ô tô qua nhà, khu vực trung tâm, đi mọi hướng.
+ Nhà chủ tự xây chắc chắn thiết kế đẹp.
- Tầng 1: phòng khách, bếp, phòng ăn.
- Tầng 2, 3, Tổng 5 phòng ngủ.
- Sổ đỏ chính chủ, giao dịch ngay.
- Anh chị quan tâm vui lòng liên hệ EBaonhadat"
3265,"Bán Nhà mặt Hồ Tây khu phố Nhật Chiêu/Vệ Hồ - 40.5 tỉ
DT 170m x 4 tầng, mặt tiền rộng.
Vị trí ngay mặt hồ phong thủy vượng khí, thông số thửa đất hiếm có, nhà kiểu cũ, xác định xây lại, khu vực thoáng đãng, chủ mới có thể ở, kinh doanh hoặc cho thuê.
Sổ đỏ chính chủ.
Giá bán : 40.5 tỉ có TL.
Chi tiết LH Anh Đắc Lộc - Chuyên Mua/Bán/Ký gửi nhà phố cổ Hà nội
Cảm ơn đã quan tâm!"
3266,"Nhà Hoàng Cầu Quá rẻ  - 100m, ô tô Giá chỉ 12.95 tỉ
Bán nhà khu Hoàng Cầu Diện tích 100m , mặt tiền trên 5m, vuông vắn, ô tô qua cửa
Vị trí đẹp ,khu yên tĩnh, dân trí, phù hợp ở hoặc làm VP.
Sổ đỏ chính chủ
Giá bán : 12.95 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội"
3267,"!!! UY TÍN TẠO NÊN THƯƠNG HIỆU !!!
Bán mặt phố Trần Khát Chân - Vị trí Đắc địa  Nhà đẹp 48 tỉ
Nhà có Diện tích 150m x 5T, mặt tiền rộng
Nhà khung còn rất tốt, phố kinh doanh tấp nập,đang kinh doanh rất tốt, với 320tr/m là giá quá hợp lý so với khu vực.
Sổ đỏ chính chủ. Giá bán : 48 tỉ, có TL.
Chi tiết LH Anh Đắc Lộc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3268,"Bán nhà mặt phố Nguyễn Thượng Hiền/Yết Kiêu -  21 tỉ
Vị trí trung tâm Hà nội, nhà đẹp lại hiếm, vị trí đắc địa kinh doanh rất tốt.
Gần các phố trung tâm: Trần Hưng Đạo, Yết Kiêu, Nguyễn Du, Trần Nhân Tông, Nguyễn Gia Thiều, Trần Quốc Toản, Trần BÌnh Trọng.
Nhà 40m x 5 tầng, xây khung BT chắc chắn, hợp với người yêu thích phố cũ, phố cổ.
Sổ đỏ chính chủ, chờ giao dịch.
Giá bán : 21 tỉ, có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội"
3269,"Bán Nhà Lạc Long Quân - Đẹp long lanh, Gara, Thang máy - Vừa tiền 15.5 tỉ.
Nhà có Diện tích gần 87m x 6 tầng, mặt tiền 8m. Trước nhà xe tải tránh nhau thoải mái
Kiến trúc hiện đại, có gara, thang máy, nội thất hoàn hảo. chỉ việc dọn về ở luôn.
Vị trí thuộc Tây Hồ Tây, khu vực đang phát triển từng ngày.
Sổ đỏ chính chủ, vuông vắn chỉ chờ giao dịch.
Giá bán: 15.5 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3270,"Nhà hiếm phố Nguyễn Du -  13.8 tỉ
Khu vực Nguyễn Du hiếm nhà bán, trung tâm Hai Bà Trưng, Hoàn Kiếm
Nhà khung BT chắc chắn, 64m x 5 tầng, ngõ rộng, dân trí cao. hợp với người yêu thích phố cũ, phố cổ.
Sổ đỏ chính chủ, vuông vắn chờ giao dịch.
Giá bán : 13.8 tỉ, có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3271,"Bán nhà mặt Hồ quận Đống Đa - 40 tỉ
Nhà 10 tầng, Diện tích 105m ngay mặt Hồ quận Đống Đa. Vừa ở vừa kinh doanh, lợi nhuận cao, giá hợp lý
Sổ đỏ chính chủ.
Giá bán : 40 tỉ chỉ ra lộc.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3272,"Nhà Nguyễn Đình CHiểu - Bước chân ra công viên - Diện tích lớn, mặt tiền rộng - 12.8 tỉ
Chủ nhà gửi bán nhà Nguyễn Đình Chiểu Diện tích 85m x mặt tiền 7m
Nhà đẹp ở ngay, bước chân ra công viên Thống Nhất.không khí trong lành, mát mẻ, dân trí cao
Sổ đỏ chính chủ.
Giá bán : 12.8 tỉ, có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội"
3273,"Bán nhà mặt phố Thái Hà - Nhà đẹp - Thang máy - 40 tỉ
Nhà 5 tầng,thang máy chạy vù vù. Xây trên Diện tích 135m .Gia chủ Vừa ở vừa kinh doanh,hiệu quả cao.
Sổ đỏ chính chủ.
Giá bán rất hợp lý : 40 tỉ chỉ ra lộc.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3274,"Bán nhà phố Lý Nam Đế/Cửa Đông - Ô tô đỗ cửa - Giá 16 tỉ.
Vị trí trung tâm quận Ba Đình, Hoàn Kiếm văn minh dân trí cao.
Nhà xây 45m x 5T chắc chắn, thang máy nhập ngoại.
Nhà gia chủ đang ở, chỉ việc dọn về.
Gần các phố chính: Lý Nam Đế, Quan Thánh, Phan Đình Phùng, Cửa Đông, Phùng Hưng, Hàng Gà, Hàng Điếu, Trần Phú, Điện Biên Phủ, Hàng Bún, Nguyễn Trường Tộ .
Sổ đỏ chính chủ, giá 16 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3275,"Bán nhà mặt phố Thái Hà - Nhỏ tiền 18 tỉ
Vị trí mặt phố, nhà hiếm trong phân khúc, hè rộng, kinh doanh đa dạng sầm uất quanh năm.
Diện tích 55m x 4 tầng.
Nhà đã cũ xác định mua lấy đất và vị trí.
Sổ đỏ chính chủ
Giá bán : 18 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3276,"Bán nhà mặt Hồ Tây - Quảng Bá/Nhật Chiêu - Hơn 38 tỉ
Diện tích 75m x 5 tầng. Nhà ngay mặt hồ quá đắc địa, khu vực nhiều người mơ ước. Nhà thuộc loại hiếm trong phân khúc này, chỉ chờ khách thiện chí.
Sổ đỏ chính chủ.
Giá bán : 38 tỉ chỉ ra lộc.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3277,"Bán nhà phường Quảng An - Nhà hiếm, ngay Gần Hồ Tây - 12 tỉ.
Vị trí thuộc khu vực đẹp và đắt giá của phường Quảng An. Ưu điểm lớn nhất là thoáng mát , yên tĩnh, gần hồ.
Nhà xây 4 tầng đã cũ, chủ yếu mua lấy vị trí, ô tô đỗ cổng, 2 phút đi bộ ra đến mặt Hồ Tây.
Sổ đỏ chính chủ, sẵn sàng giao dịch.
Giá bán: 12 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3278,"Hàng Hiếm - Nhà mặt Hồ Tây giá quá rẻ - 33.5 tỉ
Nhà mặt Hồ khu vực Vệ Hồ Diện tích 90m x 4T.
Nhà cũ, xác định mua vị trí,khu yên tĩnh thoáng mát, nhiều người mơ ước mà Giá lại rẻ.
Sổ đỏ chính chủ.
Giá bán : 33.5 tỉ  có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3279,"Hiếm - Bán Nhà mặt phố Mai Anh Tuấn, mặt hồ Hoàng Cầu 19 tỉ
Diện tích 65m x 4 tầng, mặt tiền rộng.
Nhà không mới nhưng chắc chắn, khang trang sạch sẽ,ô tô tránh nhau thoải mái.
Vị trí đẹp, phong thủy tốt, không khí trong lành, không phải lúc nào cũng tìm được.
Sổ đỏ chính chủ
Giá bán : 19 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3280,"Bán nhà Mặt phố Thái Hà,Kinh doanh, đắc địa - Chỉ 20 tỉ.
Diện tích 90m x 4 tầng, mặt tiền rộng. Xây khung BT chắc chắn, khang trang sạch đẹp. Vị trí đắc địa, con phố sầm uất quanh năm. Hiện đang cho thuê kinh doanh rất hiệu quả.
Nhà không có nhu cầu ở chỉ giữ làm tài sản, cho thuê đã nhiều năm nên chưa làm sổ đỏ.
Nếu khách muốn mua có sổ, thì cần trao đổi thêm với chủ nhà.
Giá bán : 20 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
3281,"Bán Nhà Lạc Long Quân - Mặt ngõ ô tô - Giá hợp lý 10.5 tỉ.
Nhà xây 5T trên diện tích gần 80m , mặt tiền hơn 4m. Trước nhà là ngõ xe tải
Nhà không mới nhưng còn rất tốt, giá hợp lý.
Sổ đỏ chính chủ, vuông vắn chỉ chờ giao dịch.
Giá bán: 10.5 tỉ có TL.
Chi tiết LH Anh Đắc - Chuyên Mua/Bán/Ký gửi nhà phố Hà nội
Cảm ơn đã quan tâm!"
